projectName,SHA,CommitNumber,fileName,RefactoringType
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetavatarCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/playlist/Playlist.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/playlist/Playlist.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/playlist/Playlist.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/playlist/Playlist.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Config.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Config.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Config.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Config.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetgameCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetgameCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetgameCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetgameCmd.java,EXTRACT_CLASS
